,Date,Close,Open,High,Low,Volume,Var%
419,2010-09-16,1519.66,1514.52,1519.91,1507.38,0,"0,34%"
420,2010-09-17,1510.25,1519.84,1524.51,1509.80,0,"-0,62%"
421,2010-09-20,1532.25,1510.09,1534.08,1510.09,0,"1,46%"
422,2010-09-21,1516.59,1532.31,1533.88,1511.56,0,"-1,02%"
423,2010-09-22,1519.05,1516.36,1528.21,1507.91,0,"0,16%"
424,2010-09-23,1527.67,1517.22,1539.36,1511.83,0,"0,57%"
425,2010-09-24,1516.84,1527.79,1539.47,1506.41,0,"-0,71%"
426,2010-09-27,1533.88,1516.99,1534.02,1516.95,0,"1,12%"
427,2010-09-28,1536.14,1534.01,1539.55,1522.70,0,"0,15%"
428,2010-09-29,1538.09,1536.14,1539.70,1524.70,0,"0,13%"
429,2010-09-30,1543.86,1538.19,1546.85,1529.93,0,"0,38%"
430,2010-10-01,1566.60,1544.04,1567.31,1544.04,0,"1,47%"
431,2010-10-04,1571.18,1566.72,1571.23,1561.74,0,"0,29%"
432,2010-10-05,1599.15,1570.71,1599.15,1570.09,0,"1,78%"
433,2010-10-06,1602.07,1599.21,1603.49,1592.10,0,"0,18%"
434,2010-10-07,1598.53,1602.07,1607.36,1586.47,0,"-0,22%"
435,2010-10-08,1613.57,1598.99,1613.57,1597.11,0,"0,94%"
436,2010-10-11,1620.58,1613.77,1622.69,1613.38,0,"0,43%"
437,2010-10-13,1638.12,1620.59,1644.58,1619.97,0,"1,08%"
438,2010-10-14,1632.04,1638.26,1638.98,1620.91,0,"-0,37%"
439,2010-10-15,1623.63,1632.21,1640.18,1619.69,0,"-0,52%"
440,2010-10-18,1618.79,1623.69,1626.99,1614.66,0,"-0,30%"
441,2010-10-19,1593.34,1618.76,1618.76,1590.52,0,"-1,57%"
442,2010-10-20,1601.48,1593.32,1607.80,1593.32,0,"0,51%"
443,2010-10-21,1619.70,1601.48,1628.76,1601.48,0,"1,14%"
444,2010-10-22,1611.12,1619.87,1624.27,1601.14,0,"-0,53%"
445,2010-10-25,1616.68,1611.12,1624.54,1610.97,0,"0,35%"
446,2010-10-26,1618.10,1616.89,1620.38,1608.17,0,"0,09%"
447,2010-10-27,1605.32,1618.10,1618.66,1598.76,0,"-0,79%"
448,2010-10-28,1611.25,1605.95,1622.18,1605.95,0,"0,37%"
449,2010-10-29,1645.38,1611.91,1645.38,1611.25,0,"2,12%"
450,2010-11-01,1649.06,1645.38,1653.14,1639.68,0,"0,22%"
451,2010-11-03,1647.39,1649.07,1656.95,1643.83,0,"-0,10%"
452,2010-11-04,1661.54,1647.73,1668.16,1647.73,0,"0,86%"
453,2010-11-05,1661.09,1661.54,1663.02,1649.24,0,"-0,03%"
454,2010-11-08,1656.96,1661.24,1664.25,1653.16,0,"-0,25%"
455,2010-11-09,1645.97,1657.04,1670.24,1642.25,0,"-0,66%"
456,2010-11-10,1639.36,1645.97,1651.56,1627.60,0,"-0,40%"
457,2010-11-11,1632.75,1639.36,1643.86,1630.92,0,"-0,40%"
458,2010-11-12,1619.78,1632.59,1633.49,1617.88,0,"-0,79%"
459,2010-11-16,1598.36,1619.93,1621.18,1587.25,0,"-1,32%"
460,2010-11-17,1614.28,1598.36,1617.21,1597.76,0,"1,00%"
461,2010-11-18,1641.70,1615.29,1643.74,1615.29,0,"1,70%"
462,2010-11-19,1651.98,1641.53,1651.98,1632.18,0,"0,63%"
463,2010-11-22,1645.29,1652.20,1652.99,1635.37,0,"-0,40%"
464,2010-11-23,1605.15,1645.27,1645.27,1600.40,0,"-2,44%"
465,2010-11-24,1644.46,1606.74,1645.75,1606.74,0,"2,45%"
466,2010-11-25,1644.89,1644.26,1650.49,1642.63,0,"0,03%"
467,2010-11-26,1630.69,1644.39,1644.39,1625.64,0,"-0,86%"
468,2010-11-29,1624.24,1630.26,1632.68,1607.57,0,"-0,40%"
469,2010-11-30,1628.28,1622.51,1645.36,1617.61,0,"0,25%"
470,2010-12-01,1644.19,1628.43,1653.07,1628.33,0,"0,98%"
471,2010-12-02,1658.19,1646.86,1662.32,1645.66,0,"0,85%"
472,2010-12-03,1666.51,1658.02,1673.38,1641.58,0,"0,50%"
473,2010-12-06,1652.09,1666.46,1666.49,1646.38,0,"-0,87%"
474,2010-12-07,1642.82,1652.30,1666.29,1640.02,0,"-0,56%"
475,2010-12-08,1632.25,1642.82,1645.06,1621.00,0,"-0,64%"
476,2010-12-09,1616.79,1632.12,1636.35,1610.40,0,"-0,95%"
477,2010-12-10,1633.58,1617.56,1633.58,1610.24,0,"1,04%"
478,2010-12-13,1636.31,1633.56,1644.60,1632.68,0,"0,17%"
479,2010-12-14,1636.81,1636.35,1639.24,1624.42,0,"0,03%"
480,2010-12-15,1624.57,1636.23,1644.95,1622.37,0,"-0,75%"
481,2010-12-16,1633.11,1625.17,1636.70,1623.58,0,"0,53%"
482,2010-12-17,1646.02,1633.02,1646.02,1627.17,0,"0,79%"
483,2010-12-20,1639.42,1645.72,1657.34,1631.34,0,"-0,40%"
484,2010-12-21,1667.92,1639.31,1672.70,1638.33,0,"1,74%"
485,2010-12-22,1664.44,1667.00,1667.42,1652.29,0,"-0,21%"
486,2010-12-23,1673.88,1664.39,1674.43,1655.92,0,"0,57%"
487,2010-12-27,1653.83,1673.68,1673.68,1651.87,0,"-1,20%"
488,2010-12-28,1649.53,1653.91,1658.22,1642.57,0,"-0,26%"
489,2010-12-29,1669.38,1649.69,1677.34,1649.69,0,"1,20%"
490,2010-12-30,1683.81,1670.09,1693.47,1670.09,0,"0,86%"
491,2011-01-03,1697.90,1683.82,1710.25,1683.82,0,"0,84%"
492,2011-01-04,1693.89,1698.20,1704.97,1686.05,0,"-0,24%"
493,2011-01-05,1698.57,1693.88,1701.50,1685.42,0,"0,28%"
494,2011-01-06,1682.19,1698.24,1698.24,1678.96,0,"-0,96%"
495,2011-01-07,1671.12,1682.14,1688.11,1667.67,0,"-0,66%"
496,2011-01-10,1675.24,1671.27,1675.59,1667.69,0,"0,25%"
497,2011-01-11,1683.14,1676.55,1687.76,1673.59,0,"0,47%"
498,2011-01-12,1676.38,1682.98,1689.60,1671.49,0,"-0,40%"
499,2011-01-13,1657.14,1676.08,1680.36,1657.14,0,"-1,15%"
500,2011-01-14,1645.62,1657.78,1660.95,1644.57,0,"-0,70%"
501,2011-01-17,1651.65,1645.99,1651.88,1640.62,0,"0,37%"
502,2011-01-18,1646.37,1652.04,1658.46,1639.39,0,"-0,32%"
503,2011-01-19,1636.93,1646.03,1651.12,1629.89,0,"-0,57%"
504,2011-01-20,1627.59,1636.91,1647.63,1620.59,0,"-0,57%"
505,2011-01-21,1608.06,1627.59,1633.58,1604.86,0,"-1,20%"
506,2011-01-24,1623.90,1608.42,1626.76,1606.04,0,"0,99%"
507,2011-01-26,1608.14,1624.57,1627.95,1607.24,0,"-0,97%"
508,2011-01-27,1574.66,1608.69,1614.31,1572.06,0,"-2,08%"
509,2011-01-28,1527.47,1574.72,1575.49,1521.65,0,"-3,00%"
510,2011-01-31,1525.61,1527.75,1544.15,1518.10,0,"-0,12%"
511,2011-02-01,1542.51,1526.22,1545.03,1526.22,0,"1,11%"
512,2011-02-02,1518.53,1543.09,1544.75,1518.53,0,"-1,55%"
513,2011-02-03,1499.20,1518.55,1518.55,1490.23,0,"-1,27%"
514,2011-02-04,1475.31,1499.21,1504.22,1474.54,0,"-1,59%"
515,2011-02-07,1489.79,1475.72,1496.50,1472.35,0,"0,98%"
516,2011-02-08,1502.91,1489.79,1507.10,1486.53,0,"0,88%"
517,2011-02-09,1464.46,1503.26,1506.25,1459.78,0,"-2,56%"
518,2011-02-10,1456.58,1464.48,1468.11,1453.57,0,"-0,54%"
519,2011-02-11,1489.83,1456.59,1490.72,1456.59,0,"2,28%"
520,2011-02-14,1505.02,1489.83,1506.94,1487.06,0,"1,02%"
521,2011-02-15,1516.25,1504.35,1521.57,1497.81,0,"0,75%"
522,2011-02-16,1550.57,1516.41,1556.79,1513.54,0,"2,26%"
523,2011-02-17,1550.52,1550.59,1556.99,1543.53,0,"-0,00%"
524,2011-02-18,1574.95,1548.83,1578.67,1544.82,0,"1,58%"
525,2011-02-21,1562.41,1574.49,1574.74,1555.65,0,"-0,80%"
526,2011-02-22,1535.74,1562.41,1562.41,1533.05,0,"-1,71%"
527,2011-02-23,1517.95,1535.74,1542.41,1506.30,0,"-1,16%"
528,2011-02-24,1512.96,1517.95,1522.53,1512.12,0,"-0,33%"
529,2011-02-25,1514.36,1512.85,1524.13,1501.50,0,"0,09%"
530,2011-02-28,1533.05,1514.36,1535.66,1514.36,0,"1,23%"
531,2011-03-01,1531.95,1533.07,1550.01,1530.08,0,"-0,07%"
532,2011-03-02,1553.23,1531.87,1553.64,1531.22,0,"1,39%"
533,2011-03-03,1557.46,1553.20,1562.71,1548.11,0,"0,27%"
534,2011-03-04,1551.37,1557.42,1560.85,1541.41,0,"-0,39%"
535,2011-03-09,1559.63,1551.63,1563.89,1551.08,0,"0,53%"
536,2011-03-10,1554.86,1559.51,1566.24,1545.14,0,"-0,31%"
537,2011-03-11,1574.38,1554.83,1577.44,1553.44,0,"1,26%"
538,2011-03-14,1582.24,1573.91,1587.06,1563.86,0,"0,50%"
539,2011-03-15,1584.18,1581.37,1585.09,1550.21,0,"0,12%"
540,2011-03-16,1565.79,1584.50,1592.09,1561.17,0,"-1,16%"
541,2011-03-17,1565.89,1566.92,1581.55,1560.59,0,"0,01%"
542,2011-03-18,1578.36,1565.91,1589.07,1565.91,0,"0,80%"
543,2011-03-21,1584.09,1578.43,1595.70,1578.43,0,"0,36%"
544,2011-03-22,1596.29,1584.09,1597.23,1583.01,0,"0,77%"
545,2011-03-23,1599.51,1596.35,1599.96,1587.65,0,"0,20%"
546,2011-03-24,1599.63,1599.10,1600.86,1589.19,0,"0,01%"
547,2011-03-25,1605.67,1599.87,1616.87,1598.61,0,"0,38%"
548,2011-03-28,1586.63,1605.72,1607.33,1585.17,0,"-1,19%"
549,2011-03-29,1596.72,1587.31,1606.24,1586.41,0,"0,64%"
550,2011-03-30,1614.87,1596.61,1614.87,1596.61,0,"1,14%"
551,2011-03-31,1629.59,1615.00,1629.59,1613.03,0,"0,91%"
552,2011-04-01,1655.57,1629.41,1655.57,1629.41,0,"1,59%"
553,2011-04-04,1652.43,1655.56,1662.18,1651.10,0,"-0,19%"
554,2011-04-05,1654.08,1652.21,1658.13,1650.56,0,"0,10%"
555,2011-04-06,1633.01,1654.53,1658.95,1628.53,0,"-1,27%"
556,2011-04-07,1627.26,1632.97,1635.50,1615.88,0,"-0,35%"
557,2011-04-08,1615.26,1627.43,1630.73,1609.15,0,"-0,74%"
558,2011-04-11,1622.99,1614.97,1631.44,1614.83,0,"0,48%"
559,2011-04-12,1611.23,1623.11,1623.11,1603.48,0,"-0,72%"
560,2011-04-13,1615.77,1611.21,1623.65,1608.50,0,"0,28%"
561,2011-04-14,1631.74,1614.46,1638.01,1608.93,0,"0,99%"
562,2011-04-15,1635.42,1631.55,1638.59,1620.35,0,"0,23%"
563,2011-04-18,1631.21,1635.31,1637.17,1617.38,0,"-0,26%"
564,2011-04-19,1648.37,1631.22,1649.73,1630.61,0,"1,05%"
565,2011-04-20,1661.94,1648.49,1662.28,1648.49,0,"0,82%"
566,2011-04-25,1667.96,1661.94,1674.07,1653.95,0,"0,36%"
567,2011-04-26,1675.24,1667.88,1675.24,1663.91,0,"0,44%"
568,2011-04-27,1661.79,1675.09,1675.88,1654.46,0,"-0,80%"
569,2011-04-28,1651.76,1661.92,1661.92,1647.84,0,"-0,60%"
570,2011-04-29,1672.59,1651.66,1676.47,1645.51,0,"1,26%"
571,2011-05-02,1676.70,1673.15,1684.68,1673.15,0,"0,25%"
572,2011-05-03,1655.74,1676.72,1676.72,1654.67,0,"-1,25%"
573,2011-05-04,1639.60,1655.89,1668.50,1639.02,0,"-0,97%"
574,2011-05-05,1655.41,1639.64,1665.10,1630.03,0,"0,96%"
575,2011-05-06,1691.97,1655.44,1691.97,1655.44,0,"2,21%"
576,2011-05-09,1688.60,1692.02,1696.99,1685.06,0,"-0,20%"
577,2011-05-10,1663.93,1688.60,1691.80,1663.93,0,"-1,46%"
578,2011-05-11,1648.72,1663.93,1663.93,1643.87,0,"-0,91%"
579,2011-05-12,1666.26,1647.62,1668.22,1637.70,0,"1,06%"
580,2011-05-13,1656.94,1665.56,1669.35,1652.02,0,"-0,56%"
581,2011-05-16,1640.46,1656.99,1659.11,1640.34,0,"-0,99%"
582,2011-05-17,1644.59,1640.46,1647.41,1628.65,0,"0,25%"
583,2011-05-18,1628.09,1645.33,1652.96,1625.37,0,"-1,00%"
584,2011-05-19,1612.36,1628.24,1635.39,1610.58,0,"-0,97%"
585,2011-05-20,1611.67,1612.39,1618.35,1609.21,0,"-0,04%"
586,2011-05-23,1600.96,1611.74,1611.74,1594.52,0,"-0,66%"
587,2011-05-24,1614.46,1601.28,1614.57,1601.25,0,"0,84%"
588,2011-05-25,1617.23,1613.99,1625.33,1606.80,0,"0,17%"
589,2011-05-26,1622.53,1617.66,1622.94,1609.95,0,"0,33%"
590,2011-05-27,1630.57,1621.62,1638.09,1620.79,0,"0,50%"
591,2011-05-30,1625.33,1630.57,1635.47,1622.47,0,"-0,32%"
592,2011-05-31,1636.41,1625.33,1636.41,1619.46,0,"0,68%"
593,2011-06-01,1610.07,1636.41,1636.72,1610.07,0,"-1,61%"
594,2011-06-02,1625.74,1610.07,1628.59,1605.11,0,"0,97%"
595,2011-06-03,1636.64,1625.74,1643.45,1610.80,0,"0,67%"
596,2011-06-06,1621.43,1636.65,1640.01,1616.30,0,"-0,93%"
597,2011-06-07,1626.30,1621.68,1635.94,1619.23,0,"0,30%"
598,2011-06-08,1616.91,1625.61,1628.87,1612.84,0,"-0,58%"
599,2011-06-09,1615.67,1616.94,1626.87,1608.54,0,"-0,08%"
600,2011-06-10,1597.51,1615.50,1620.07,1595.58,0,"-1,12%"
601,2011-06-13,1573.77,1598.16,1602.99,1573.10,0,"-1,49%"
602,2011-06-14,1588.31,1573.79,1592.92,1573.79,0,"0,92%"
603,2011-06-15,1576.61,1588.20,1588.22,1576.02,0,"-0,74%"
604,2011-06-16,1555.02,1574.70,1579.56,1548.92,0,"-1,37%"
605,2011-06-17,1553.15,1555.02,1566.28,1548.65,0,"-0,12%"
606,2011-06-20,1569.60,1553.15,1574.68,1547.24,0,"1,06%"
607,2011-06-21,1589.12,1569.67,1591.07,1569.67,0,"1,24%"
608,2011-06-22,1586.75,1589.35,1600.54,1584.85,0,"-0,15%"
609,2011-06-24,1576.72,1586.75,1593.69,1572.32,0,"-0,63%"
610,2011-06-27,1585.73,1576.72,1589.57,1575.70,0,"0,57%"
611,2011-06-28,1619.60,1585.96,1621.62,1585.96,0,"2,14%"
612,2011-06-29,1619.61,1619.63,1637.13,1617.81,0,"0,00%"
613,2011-06-30,1620.21,1619.61,1626.34,1614.23,0,"0,04%"
614,2011-07-01,1641.88,1620.52,1642.55,1616.10,0,"1,34%"
615,2011-07-04,1647.03,1641.90,1647.70,1636.62,0,"0,31%"
616,2011-07-05,1637.17,1646.47,1648.76,1637.17,0,"-0,60%"
617,2011-07-06,1613.13,1637.17,1637.17,1613.13,0,"-1,47%"
618,2011-07-07,1593.35,1613.05,1626.51,1593.07,0,"-1,23%"
619,2011-07-08,1572.89,1593.48,1593.52,1569.10,0,"-1,28%"
620,2011-07-11,1554.62,1572.90,1572.90,1549.24,0,"-1,16%"
621,2011-07-12,1551.58,1554.63,1563.67,1548.84,0,"-0,20%"
622,2011-07-13,1586.36,1551.45,1588.38,1551.45,0,"2,24%"
623,2011-07-14,1589.27,1586.36,1594.71,1579.76,0,"0,18%"
624,2011-07-15,1572.52,1589.88,1598.52,1569.61,0,"-1,05%"
625,2011-07-18,1553.39,1572.57,1572.57,1551.04,0,"-1,22%"
626,2011-07-19,1554.38,1553.31,1563.21,1546.97,0,"0,06%"
627,2011-07-20,1553.58,1554.38,1566.91,1553.58,0,"-0,05%"
628,2011-07-21,1565.05,1553.56,1569.32,1553.56,0,"0,74%"
629,2011-07-22,1565.91,1565.08,1570.84,1560.09,0,"0,05%"
630,2011-07-25,1550.80,1563.39,1563.39,1549.39,0,"-0,96%"
631,2011-07-26,1536.81,1550.31,1550.66,1525.25,0,"-0,90%"
632,2011-07-27,1500.51,1535.45,1535.45,1500.51,0,"-2,36%"
633,2011-07-28,1522.63,1500.49,1523.11,1498.54,0,"1,47%"
634,2011-07-29,1524.32,1522.68,1525.69,1512.23,0,"0,11%"
635,2011-08-01,1517.68,1524.33,1540.39,1514.58,0,"-0,44%"
636,2011-08-02,1490.65,1517.63,1528.20,1490.25,0,"-1,78%"
637,2011-08-03,1470.20,1490.66,1493.89,1444.37,0,"-1,37%"
638,2011-08-04,1408.45,1469.23,1469.23,1408.45,0,"-4,20%"
639,2011-08-05,1432.18,1408.45,1438.35,1393.90,0,"1,68%"
640,2011-08-08,1345.54,1432.07,1432.07,1328.90,0,"-6,05%"
641,2011-08-09,1395.68,1345.82,1399.52,1345.82,0,"3,73%"
642,2011-08-10,1404.74,1395.60,1415.80,1366.60,0,"0,65%"
643,2011-08-11,1460.21,1404.71,1466.97,1404.12,0,"3,95%"
644,2011-08-12,1464.00,1460.21,1472.87,1448.23,0,"0,26%"
645,2011-08-15,1494.04,1464.01,1496.38,1464.01,0,"2,05%"
646,2011-08-16,1500.45,1494.03,1500.66,1470.56,0,"0,43%"
647,2011-08-17,1507.62,1499.84,1513.51,1489.01,0,"0,48%"
648,2011-08-18,1488.61,1507.62,1507.62,1463.34,0,"-1,26%"
649,2011-08-19,1487.03,1488.67,1503.13,1473.55,0,"-0,11%"
650,2011-08-22,1479.83,1487.12,1508.64,1479.71,0,"-0,48%"
651,2011-08-23,1519.83,1479.40,1519.83,1471.94,0,"2,70%"
652,2011-08-24,1508.48,1520.24,1526.53,1497.55,0,"-0,75%"
653,2011-08-25,1498.12,1508.67,1515.15,1486.82,0,"-0,69%"
654,2011-08-26,1494.63,1497.97,1506.93,1475.76,0,"-0,23%"
655,2011-08-29,1532.98,1494.65,1540.85,1494.65,0,"2,57%"
656,2011-08-30,1548.02,1532.95,1553.44,1524.02,0,"0,98%"
657,2011-08-31,1596.62,1548.33,1596.69,1548.33,0,"3,14%"
658,2011-09-01,1619.68,1596.63,1655.43,1596.51,0,"1,44%"
659,2011-09-02,1591.97,1618.54,1618.54,1586.54,0,"-1,71%"
660,2011-09-05,1558.07,1591.97,1591.97,1554.93,0,"-2,13%"
661,2011-09-06,1588.57,1558.28,1591.24,1541.60,0,"1,96%"
662,2011-09-08,1610.58,1588.58,1625.22,1588.58,0,"1,39%"
663,2011-09-09,1568.30,1610.58,1610.58,1560.05,0,"-2,63%"
664,2011-09-12,1565.56,1568.13,1568.21,1536.33,0,"-0,17%"
665,2011-09-13,1563.78,1566.34,1583.05,1557.80,0,"-0,11%"
666,2011-09-14,1571.60,1563.83,1582.55,1553.95,0,"0,50%"
667,2011-09-15,1563.93,1571.98,1586.39,1563.33,0,"-0,49%"
668,2011-09-16,1577.61,1564.15,1579.24,1561.83,0,"0,87%"
669,2011-09-19,1577.30,1577.62,1577.95,1555.55,0,"-0,02%"
670,2011-09-20,1553.65,1577.53,1580.12,1553.38,0,"-1,50%"
671,2011-09-21,1538.96,1553.89,1570.98,1537.90,0,"-0,95%"
672,2011-09-22,1468.80,1538.83,1538.83,1456.51,0,"-4,56%"
673,2011-09-23,1490.84,1469.20,1501.74,1456.90,0,"1,50%"
674,2011-09-26,1510.17,1491.31,1513.60,1477.70,0,"1,30%"
675,2011-09-27,1512.06,1510.17,1532.91,1510.17,0,"0,13%"
676,2011-09-28,1500.94,1510.48,1535.11,1497.36,0,"-0,74%"
677,2011-09-29,1507.96,1500.83,1526.30,1497.34,0,"0,47%"
678,2011-09-30,1498.44,1507.98,1507.98,1485.44,0,"-0,63%"
679,2011-10-03,1465.85,1498.08,1498.08,1464.76,0,"-2,17%"
680,2011-10-04,1460.34,1465.35,1465.35,1441.63,0,"-0,38%"
681,2011-10-05,1475.74,1460.54,1483.11,1453.97,0,"1,05%"
682,2011-10-06,1499.86,1477.13,1510.86,1477.13,0,"1,63%"
683,2011-10-07,1490.60,1499.86,1518.82,1481.93,0,"-0,62%"
684,2011-10-10,1527.23,1490.59,1527.47,1490.56,0,"2,46%"
685,2011-10-11,1529.40,1527.22,1535.88,1517.67,0,"0,14%"
686,2011-10-13,1549.92,1531.11,1552.36,1531.10,0,"1,34%"
687,2011-10-14,1556.24,1550.24,1561.37,1547.64,0,"0,41%"
688,2011-10-17,1552.84,1555.82,1555.82,1541.29,0,"-0,22%"
689,2011-10-18,1596.04,1552.84,1596.04,1547.98,0,"2,78%"
690,2011-10-19,1615.92,1596.18,1616.52,1588.36,0,"1,25%"
691,2011-10-20,1586.52,1615.92,1617.34,1583.02,0,"-1,82%"
692,2011-10-21,1601.33,1586.53,1613.16,1586.53,0,"0,93%"
693,2011-10-24,1619.01,1602.92,1629.84,1602.92,0,"1,10%"
694,2011-10-25,1614.66,1619.00,1619.03,1593.07,0,"-0,27%"
695,2011-10-26,1620.33,1614.66,1626.74,1608.40,0,"0,35%"
696,2011-10-27,1630.84,1620.33,1653.85,1620.33,0,"0,65%"
697,2011-10-28,1639.96,1630.85,1640.85,1623.45,0,"0,56%"
698,2011-10-31,1618.00,1639.94,1639.98,1614.89,0,"-1,34%"
699,2011-11-01,1594.32,1617.59,1617.59,1571.56,0,"-1,46%"
700,2011-11-03,1600.79,1594.48,1616.41,1594.48,0,"0,41%"
701,2011-11-04,1594.88,1600.74,1603.51,1585.00,0,"-0,37%"
702,2011-11-07,1594.40,1594.88,1604.55,1588.41,0,"-0,03%"
703,2011-11-08,1589.65,1594.42,1602.56,1583.78,0,"-0,30%"
704,2011-11-09,1579.77,1589.60,1590.01,1565.41,0,"-0,62%"
705,2011-11-10,1571.89,1579.77,1590.55,1570.53,0,"-0,50%"
706,2011-11-11,1604.60,1571.89,1610.27,1571.89,0,"2,08%"
707,2011-11-14,1612.23,1604.61,1612.78,1599.57,0,"0,48%"
708,2011-11-16,1620.01,1612.12,1625.79,1601.96,0,"0,48%"
709,2011-11-17,1588.02,1620.01,1621.10,1581.71,0,"-1,97%"
710,2011-11-18,1579.74,1588.34,1604.48,1571.73,0,"-0,52%"
711,2011-11-21,1579.03,1579.75,1579.75,1555.00,0,"-0,04%"
712,2011-11-22,1580.82,1580.61,1589.02,1567.24,0,"0,11%"
713,2011-11-23,1566.60,1580.82,1586.13,1563.17,0,"-0,90%"
714,2011-11-24,1594.08,1568.98,1596.50,1563.44,0,"1,75%"
715,2011-11-25,1593.12,1594.08,1603.26,1583.15,0,"-0,06%"
716,2011-11-28,1622.21,1593.12,1633.30,1593.12,0,"1,83%"
717,2011-11-29,1610.63,1622.22,1635.63,1610.11,0,"-0,71%"
718,2011-11-30,1643.20,1610.64,1668.72,1610.58,0,"2,02%"
719,2011-12-01,1678.96,1643.25,1680.24,1643.18,0,"2,18%"
720,2011-12-02,1661.05,1678.96,1706.33,1654.17,0,"-1,07%"
721,2011-12-05,1685.20,1661.05,1690.63,1661.05,0,"1,45%"
722,2011-12-06,1706.59,1685.20,1706.98,1678.55,0,"1,27%"
723,2011-12-07,1704.76,1706.59,1711.44,1694.35,0,"-0,11%"
724,2011-12-08,1679.89,1704.78,1709.29,1675.26,0,"-1,46%"
725,2011-12-09,1686.13,1679.89,1693.31,1677.39,0,"0,37%"
726,2011-12-12,1676.00,1686.13,1687.76,1663.78,0,"-0,60%"
727,2011-12-13,1687.44,1676.00,1693.53,1676.00,0,"0,68%"
728,2011-12-14,1672.11,1687.51,1689.66,1671.86,0,"-0,91%"
729,2011-12-15,1681.51,1672.20,1690.87,1672.20,0,"0,56%"
730,2011-12-16,1689.52,1681.43,1697.02,1681.43,0,"0,48%"
731,2011-12-19,1683.74,1694.10,1701.30,1683.63,0,"-0,34%"
732,2011-12-20,1696.98,1683.74,1703.38,1683.57,0,"0,79%"
733,2011-12-21,1685.42,1696.98,1696.98,1673.23,0,"-0,68%"
734,2011-12-22,1688.10,1685.42,1693.43,1681.04,0,"0,16%"
735,2011-12-23,1704.10,1688.10,1704.89,1688.10,0,"0,95%"
736,2011-12-26,1706.28,1703.47,1714.54,1703.47,0,"0,13%"
737,2011-12-27,1712.02,1706.28,1715.10,1703.44,0,"0,34%"
738,2011-12-28,1686.44,1712.02,1714.53,1684.33,0,"-1,49%"
739,2011-12-29,1693.07,1686.44,1694.40,1681.66,0,"0,39%"
740,2012-01-02,1699.00,1693.06,1704.89,1682.74,0,"0,35%"
741,2012-01-03,1711.51,1699.33,1716.97,1699.33,0,"0,74%"
742,2012-01-04,1701.26,1711.31,1711.48,1694.79,0,"-0,60%"
743,2012-01-05,1695.19,1701.01,1701.08,1677.56,0,"-0,36%"
744,2012-01-06,1702.11,1695.19,1713.07,1694.34,0,"0,41%"
745,2012-01-09,1700.74,1702.27,1709.26,1689.64,0,"-0,08%"
746,2012-01-10,1701.62,1700.74,1715.91,1695.92,0,"0,05%"
747,2012-01-11,1698.40,1701.61,1701.61,1692.37,0,"-0,19%"
748,2012-01-12,1697.79,1698.70,1713.09,1690.68,0,"-0,04%"
749,2012-01-13,1691.78,1697.79,1700.38,1681.66,0,"-0,35%"
750,2012-01-16,1707.42,1691.78,1712.38,1691.63,0,"0,92%"
751,2012-01-17,1717.44,1707.73,1717.76,1706.08,0,"0,59%"
752,2012-01-18,1741.14,1717.44,1741.14,1714.72,0,"1,38%"
753,2012-01-19,1755.67,1741.14,1756.78,1741.05,0,"0,83%"
754,2012-01-20,1761.53,1755.67,1764.80,1748.24,0,"0,33%"
755,2012-01-23,1749.93,1761.32,1761.32,1742.91,0,"-0,66%"
756,2012-01-24,1757.34,1749.93,1758.62,1735.84,0,"0,42%"
757,2012-01-26,1771.49,1757.30,1776.27,1757.30,0,"0,81%"
758,2012-01-27,1758.37,1771.76,1778.99,1758.37,0,"-0,74%"
759,2012-01-30,1760.50,1758.39,1761.11,1739.34,0,"0,12%"
760,2012-01-31,1773.86,1760.50,1774.56,1760.43,0,"0,76%"
761,2012-02-01,1814.92,1773.86,1815.31,1773.53,0,"2,31%"
762,2012-02-02,1805.38,1814.92,1814.92,1797.59,0,"-0,53%"
763,2012-02-03,1821.07,1804.82,1831.17,1792.44,0,"0,87%"
764,2012-02-06,1809.70,1821.02,1823.47,1802.94,0,"-0,62%"
765,2012-02-07,1815.88,1809.70,1816.98,1799.18,0,"0,34%"
766,2012-02-08,1803.12,1816.62,1819.65,1797.13,0,"-0,70%"
767,2012-02-09,1807.57,1803.46,1814.37,1794.31,0,"0,25%"
768,2012-02-10,1811.69,1806.94,1816.68,1786.53,0,"0,23%"
769,2012-02-13,1834.65,1811.77,1837.33,1811.73,0,"1,27%"
770,2012-02-14,1823.24,1835.05,1839.96,1818.58,0,"-0,62%"
771,2012-02-15,1850.41,1823.24,1853.84,1823.24,0,"1,49%"
772,2012-02-16,1868.47,1850.41,1870.64,1845.37,0,"0,98%"
773,2012-02-17,1889.46,1868.59,1889.71,1868.57,0,"1,12%"
774,2012-02-22,1889.44,1889.87,1890.55,1873.93,0,"-0,00%"
775,2012-02-23,1876.55,1889.45,1889.52,1871.19,0,"-0,68%"
776,2012-02-24,1886.76,1876.51,1894.46,1876.51,0,"0,54%"
777,2012-02-27,1889.74,1886.75,1892.20,1872.71,0,"0,16%"
778,2012-02-28,1901.99,1889.77,1912.99,1889.73,0,"0,65%"
779,2012-02-29,1927.40,1901.99,1929.65,1900.52,0,"1,34%"
780,2012-03-01,1951.10,1927.40,1954.68,1927.05,0,"1,23%"
781,2012-03-02,1952.74,1951.13,1956.82,1944.96,0,"0,08%"
