,Date,Close,Open,High,Low,Volume,Var%
2081,2013-06-17,3939.67,3920.57,3984.04,3920.57,0,"0,48%"
2082,2013-06-18,3933.09,3939.60,3940.41,3887.91,0,"-0,17%"
2083,2013-06-19,3831.10,3933.09,3945.31,3802.01,0,"-2,59%"
2084,2013-06-20,3799.70,3831.10,3831.10,3667.46,0,"-0,82%"
2085,2013-06-21,3758.12,3799.42,3807.31,3726.49,0,"-1,09%"
2086,2013-06-24,3688.05,3751.76,3751.76,3641.66,0,"-1,86%"
2087,2013-06-25,3709.05,3690.13,3732.95,3675.60,0,"0,57%"
2088,2013-06-26,3735.30,3713.26,3801.49,3713.26,0,"0,71%"
2089,2013-06-27,3796.80,3735.37,3828.22,3735.37,0,"1,65%"
2090,2013-06-28,3850.32,3796.80,3855.83,3769.85,0,"1,41%"
2091,2013-07-01,3869.63,3851.19,3877.74,3817.92,0,"0,50%"
2092,2013-07-02,3701.41,3869.11,3869.19,3659.81,0,"-4,35%"
2093,2013-07-03,3662.61,3700.82,3714.66,3641.25,0,"-1,05%"
2094,2013-07-04,3687.24,3662.64,3734.72,3662.64,0,"0,67%"
2095,2013-07-05,3635.40,3686.92,3686.92,3555.62,0,"-1,41%"
2096,2013-07-08,3633.51,3634.96,3681.68,3587.02,0,"-0,05%"
2097,2013-07-10,3655.10,3634.96,3685.05,3632.42,0,"0,59%"
2098,2013-07-11,3761.73,3655.23,3763.08,3655.23,0,"2,92%"
2099,2013-07-12,3724.51,3760.88,3765.86,3704.14,0,"-0,99%"
2100,2013-07-15,3797.98,3724.33,3802.74,3723.44,0,"1,97%"
2101,2013-07-16,3803.46,3798.11,3837.36,3765.98,0,"0,14%"
2102,2013-07-17,3839.57,3804.28,3844.85,3800.72,0,"0,95%"
2103,2013-07-18,3839.25,3838.00,3871.31,3807.84,0,"-0,01%"
2104,2013-07-19,3802.42,3839.25,3839.65,3778.36,0,"-0,96%"
2105,2013-07-22,3883.16,3803.52,3915.37,3788.85,0,"2,12%"
2106,2013-07-23,3922.82,3886.33,3947.96,3886.33,0,"1,02%"
2107,2013-07-24,3890.37,3920.26,3928.20,3854.73,0,"-0,83%"
2108,2013-07-25,3894.89,3889.43,3911.45,3866.07,0,"0,12%"
2109,2013-07-26,3889.79,3894.89,3902.24,3823.80,0,"-0,13%"
2110,2013-07-29,3868.94,3889.79,3897.77,3845.20,0,"-0,54%"
2111,2013-07-30,3871.29,3872.59,3950.34,3871.29,0,"0,06%"
2112,2013-07-31,3862.18,3870.71,3902.90,3851.59,0,"-0,24%"
2113,2013-08-01,3947.77,3863.80,3957.75,3863.80,0,"2,22%"
2114,2013-08-02,3912.97,3950.20,3972.03,3908.61,0,"-0,88%"
2115,2013-08-05,3855.36,3913.67,3922.73,3842.24,0,"-1,47%"
2116,2013-08-06,3761.45,3855.63,3860.76,3757.87,0,"-2,44%"
2117,2013-08-07,3755.45,3761.13,3768.33,3729.86,0,"-0,16%"
2118,2013-08-08,3864.92,3753.69,3866.19,3753.21,0,"2,91%"
2119,2013-08-09,3882.57,3865.04,3898.25,3828.74,0,"0,46%"
2120,2013-08-12,3944.57,3883.08,3992.10,3882.64,0,"1,60%"
2121,2013-08-13,3978.60,3944.93,3988.16,3924.52,0,"0,86%"
2122,2013-08-14,3939.76,3978.04,3984.55,3925.16,0,"-0,98%"
2123,2013-08-15,3901.18,3940.20,3940.20,3851.54,0,"-0,98%"
2124,2013-08-16,3886.91,3901.18,3902.04,3846.54,0,"-0,37%"
2125,2013-08-19,3835.27,3886.76,3886.99,3829.72,0,"-1,33%"
2126,2013-08-20,3805.15,3835.27,3869.23,3797.13,0,"-0,79%"
2127,2013-08-21,3789.27,3804.34,3832.81,3768.19,0,"-0,42%"
2128,2013-08-22,3809.19,3789.93,3840.94,3787.45,0,"0,53%"
2129,2013-08-23,3920.29,3810.36,3921.68,3810.36,0,"2,92%"
2130,2013-08-26,3863.33,3918.53,3920.43,3863.33,0,"-1,45%"
2131,2013-08-27,3774.20,3863.19,3863.19,3766.29,0,"-2,31%"
2132,2013-08-28,3780.56,3774.04,3801.56,3746.22,0,"0,17%"
2133,2013-08-29,3824.08,3780.56,3863.80,3780.56,0,"1,15%"
2134,2013-08-30,3889.00,3823.86,3888.17,3822.59,0,"1,70%"
2135,2013-09-02,3925.74,3889.18,3987.72,3889.18,0,"0,94%"
2136,2013-09-03,3882.32,3926.23,3951.34,3877.84,0,"-1,11%"
2137,2013-09-04,3899.90,3882.80,3909.39,3859.43,0,"0,45%"
2138,2013-09-05,3939.92,3901.17,3941.21,3880.55,0,"1,03%"
2139,2013-09-06,4004.33,3939.92,4022.97,3939.92,0,"1,63%"
2140,2013-09-09,4095.90,4004.23,4104.80,4004.23,0,"2,29%"
2141,2013-09-10,4109.97,4094.56,4145.68,4086.35,0,"0,34%"
2142,2013-09-11,4115.44,4109.97,4122.17,4084.90,0,"0,13%"
2143,2013-09-12,4074.80,4113.42,4122.83,4042.66,0,"-0,99%"
2144,2013-09-13,4120.72,4076.01,4122.31,4040.49,0,"1,13%"
2145,2013-09-16,4135.85,4121.92,4164.26,4112.95,0,"0,37%"
2146,2013-09-17,4182.02,4135.85,4182.02,4127.40,0,"1,12%"
2147,2013-09-18,4294.49,4179.61,4315.31,4165.14,0,"2,69%"
2148,2013-09-19,4279.94,4294.49,4297.07,4226.89,0,"-0,34%"
2149,2013-09-20,4182.73,4280.66,4280.66,4182.37,0,"-2,27%"
2150,2013-09-23,4239.13,4184.89,4247.36,4184.89,0,"1,35%"
2151,2013-09-24,4219.91,4239.49,4249.54,4202.95,0,"-0,45%"
2152,2013-09-25,4222.66,4219.60,4228.56,4182.00,0,"0,07%"
2153,2013-09-26,4217.12,4222.66,4235.63,4193.11,0,"-0,13%"
2154,2013-09-27,4319.30,4219.13,4335.35,4214.39,0,"2,42%"
2155,2013-09-30,4213.61,4318.98,4318.98,4212.34,0,"-2,45%"
2156,2013-10-01,4275.25,4213.51,4276.08,4183.58,0,"1,46%"
2157,2013-10-02,4264.89,4274.94,4282.95,4250.56,0,"-0,24%"
2158,2013-10-03,4257.67,4263.37,4280.34,4221.93,0,"-0,17%"
2159,2013-10-04,4273.54,4257.60,4294.79,4236.75,0,"0,37%"
2160,2013-10-07,4284.98,4273.29,4292.34,4247.00,0,"0,27%"
2161,2013-10-08,4261.07,4284.98,4288.92,4222.24,0,"-0,56%"
2162,2013-10-09,4306.23,4263.07,4321.46,4262.69,0,"1,06%"
2163,2013-10-10,4337.24,4307.19,4339.93,4289.38,0,"0,72%"
2164,2013-10-11,4335.35,4337.24,4350.94,4310.56,0,"-0,04%"
2165,2013-10-14,4383.37,4332.09,4397.38,4307.69,0,"1,11%"
2166,2013-10-15,4388.10,4383.37,4395.64,4358.61,0,"0,11%"
2167,2013-10-16,4433.33,4388.01,4474.34,4388.01,0,"1,03%"
2168,2013-10-17,4451.28,4432.97,4464.47,4413.58,0,"0,40%"
2169,2013-10-18,4507.25,4451.21,4507.38,4451.10,0,"1,26%"
2170,2013-10-21,4472.15,4507.31,4508.08,4458.62,0,"-0,78%"
2171,2013-10-22,4496.52,4473.76,4503.41,4453.03,0,"0,54%"
2172,2013-10-23,4445.52,4493.70,4494.48,4445.52,0,"-1,13%"
2173,2013-10-24,4431.70,4447.67,4459.97,4398.47,0,"-0,31%"
2174,2013-10-25,4423.47,4431.44,4452.60,4414.21,0,"-0,19%"
2175,2013-10-28,4450.31,4423.42,4457.13,4421.16,0,"0,61%"
2176,2013-10-29,4530.17,4450.31,4530.17,4450.31,0,"1,79%"
2177,2013-10-30,4528.34,4530.75,4543.24,4504.05,0,"-0,04%"
2178,2013-10-31,4544.00,4527.18,4546.41,4489.09,0,"0,35%"
2179,2013-11-01,4516.08,4543.98,4561.46,4500.22,0,"-0,61%"
2180,2013-11-04,4555.61,4516.08,4569.00,4507.77,0,"0,88%"
2181,2013-11-05,4483.72,4555.71,4557.29,4473.73,0,"-1,58%"
2182,2013-11-06,4434.65,4483.59,4484.42,4400.53,0,"-1,09%"
2183,2013-11-07,4400.73,4434.75,4471.84,4388.72,0,"-0,76%"
2184,2013-11-08,4303.03,4400.73,4400.89,4278.94,0,"-2,22%"
2185,2013-11-11,4308.23,4303.24,4318.64,4289.80,0,"0,12%"
2186,2013-11-12,4257.16,4308.23,4342.74,4236.89,0,"-1,19%"
2187,2013-11-13,4307.97,4257.16,4326.60,4236.42,0,"1,19%"
2188,2013-11-14,4389.61,4308.81,4402.43,4308.81,0,"1,90%"
2189,2013-11-18,4419.49,4389.83,4437.54,4389.25,0,"0,68%"
2190,2013-11-19,4309.49,4419.59,4419.59,4287.47,0,"-2,49%"
2191,2013-11-21,4278.00,4309.41,4309.41,4258.05,0,"-0,73%"
2192,2013-11-22,4245.96,4278.00,4286.15,4182.60,0,"-0,75%"
2193,2013-11-25,4197.76,4246.87,4271.47,4159.22,0,"-1,14%"
2194,2013-11-26,4222.63,4198.21,4286.28,4173.03,0,"0,59%"
2195,2013-11-27,4286.67,4222.71,4298.37,4222.71,0,"1,52%"
2196,2013-11-28,4283.19,4286.93,4325.67,4255.53,0,"-0,08%"
2197,2013-11-29,4323.47,4283.19,4323.47,4274.47,0,"0,94%"
2198,2013-12-02,4240.60,4323.07,4326.64,4237.49,0,"-1,92%"
2199,2013-12-03,4148.83,4240.46,4240.46,4139.72,0,"-2,16%"
2200,2013-12-04,4105.82,4151.74,4182.91,4105.82,0,"-1,04%"
2201,2013-12-05,4092.14,4107.95,4139.41,4078.14,0,"-0,33%"
2202,2013-12-06,4126.72,4091.99,4161.42,4091.99,0,"0,85%"
2203,2013-12-09,4129.45,4126.81,4152.42,4119.21,0,"0,07%"
2204,2013-12-10,4097.58,4129.55,4134.20,4097.58,0,"-0,77%"
2205,2013-12-11,4008.49,4096.84,4097.34,4007.12,0,"-2,17%"
2206,2013-12-12,4046.08,4011.33,4046.41,3991.54,0,"0,94%"
2207,2013-12-13,4052.45,4046.85,4085.92,4043.97,0,"0,16%"
2208,2013-12-16,4057.14,4053.10,4102.63,4051.50,0,"0,12%"
2209,2013-12-17,4060.33,4057.14,4080.34,4048.58,0,"0,08%"
2210,2013-12-18,4071.44,4060.58,4105.40,4060.58,0,"0,27%"
2211,2013-12-19,4129.96,4071.52,4135.66,4069.48,0,"1,44%"
2212,2013-12-20,4097.92,4130.66,4130.66,4089.14,0,"-0,78%"
2213,2013-12-23,4108.41,4097.74,4135.80,4097.74,0,"0,26%"
2214,2013-12-26,4111.89,4111.01,4131.11,4109.68,0,"0,08%"
2215,2013-12-27,4114.26,4112.60,4140.89,4109.48,0,"0,06%"
2216,2013-12-30,4132.34,4114.48,4167.01,4114.48,0,"0,44%"
2217,2014-01-02,4095.57,4133.26,4148.24,4094.37,0,"-0,89%"
2218,2014-01-03,4084.03,4095.90,4111.07,4069.76,0,"-0,28%"
2219,2014-01-06,4083.79,4083.67,4098.52,4061.94,0,"-0,01%"
2220,2014-01-07,4052.90,4083.95,4126.84,4052.90,0,"-0,76%"
2221,2014-01-08,4074.54,4053.14,4090.93,4053.14,0,"0,53%"
2222,2014-01-09,3967.66,4073.90,4073.90,3964.21,0,"-2,62%"
2223,2014-01-10,3995.80,3967.37,4029.15,3954.75,0,"0,71%"
2224,2014-01-13,3982.20,3995.80,4018.83,3973.16,0,"-0,34%"
2225,2014-01-14,4028.16,3982.36,4029.18,3966.27,0,"1,15%"
2226,2014-01-15,4040.99,4034.42,4051.86,4028.98,0,"0,32%"
2227,2014-01-16,4001.09,4040.90,4059.30,3989.68,0,"-0,99%"
2228,2014-01-17,3948.21,4003.50,4012.11,3946.08,0,"-1,32%"
2229,2014-01-20,3926.68,3947.98,3959.18,3919.94,0,"-0,55%"
2230,2014-01-21,3933.89,3926.72,3972.62,3919.94,0,"0,18%"
2231,2014-01-22,3961.54,3933.98,3982.88,3933.98,0,"0,70%"
2232,2014-01-23,3875.56,3959.96,3992.67,3875.56,0,"-2,17%"
2233,2014-01-24,3822.21,3876.77,3883.85,3800.73,0,"-1,38%"
2234,2014-01-27,3846.81,3822.70,3871.09,3815.71,0,"0,64%"
2235,2014-01-28,3848.18,3847.10,3912.71,3847.10,0,"0,04%"
2236,2014-01-29,3777.58,3848.32,3848.32,3769.31,0,"-1,83%"
2237,2014-01-30,3761.54,3777.87,3811.60,3746.67,0,"-0,42%"
2238,2014-01-31,3824.38,3761.54,3828.62,3723.60,0,"1,67%"
2239,2014-02-03,3726.06,3820.59,3820.59,3710.44,0,"-2,57%"
2240,2014-02-04,3834.89,3726.06,3862.77,3726.06,0,"2,92%"
2241,2014-02-05,3824.78,3833.68,3851.28,3778.59,0,"-0,26%"
2242,2014-02-06,3929.27,3852.44,3940.15,3824.78,0,"2,73%"
2243,2014-02-07,3936.72,3929.27,3956.38,3886.66,0,"0,19%"
2244,2014-02-10,3929.15,3934.96,3942.51,3892.66,0,"-0,19%"
2245,2014-02-11,3978.32,3929.31,3983.25,3918.11,0,"1,25%"
2246,2014-02-12,3942.88,3978.15,3991.68,3930.66,0,"-0,89%"
2247,2014-02-13,3901.45,3942.93,3943.17,3853.65,0,"-1,05%"
2248,2014-02-14,3934.52,3903.01,3940.46,3887.45,0,"0,85%"
2249,2014-02-17,3901.99,3933.11,3953.98,3901.45,0,"-0,83%"
2250,2014-02-18,3872.64,3902.31,3940.03,3872.64,0,"-0,75%"
2251,2014-02-19,3922.68,3871.94,3922.68,3820.04,0,"1,29%"
2252,2014-02-20,3919.17,3920.54,3960.75,3883.64,0,"-0,09%"
2253,2014-02-21,3947.09,3918.59,3962.28,3907.05,0,"0,71%"
2254,2014-02-24,3961.89,3945.92,3975.91,3928.07,0,"0,37%"
2255,2014-02-25,3920.25,3959.76,3959.76,3905.38,0,"-1,05%"
2256,2014-02-26,3896.46,3918.72,3927.09,3879.09,0,"-0,61%"
2257,2014-02-27,3983.70,3898.01,3991.39,3898.01,0,"2,24%"
2258,2014-02-28,3970.86,3985.27,4017.93,3937.09,0,"-0,32%"
2259,2014-03-05,3946.54,3970.95,3976.49,3918.01,0,"-0,61%"
2260,2014-03-06,4019.66,3946.61,4024.33,3926.98,0,"1,85%"
2261,2014-03-07,3970.88,4017.75,4035.87,3953.91,0,"-1,21%"
2262,2014-03-10,3926.00,3970.83,3970.83,3891.32,0,"-1,13%"
2263,2014-03-11,3940.25,3926.33,3970.38,3913.11,0,"0,36%"
2264,2014-03-12,3924.76,3936.63,3936.63,3897.60,0,"-0,39%"
2265,2014-03-13,3883.51,3924.66,3945.59,3865.50,0,"-1,05%"
2266,2014-03-14,3828.15,3883.69,3895.03,3818.16,0,"-1,43%"
2267,2014-03-17,3880.42,3829.07,3886.32,3829.07,0,"1,37%"
2268,2014-03-18,3959.54,3880.39,3965.80,3869.38,0,"2,04%"
2269,2014-03-19,4012.60,3960.70,4025.11,3947.77,0,"1,34%"
2270,2014-03-20,4089.92,4012.30,4110.28,3975.67,0,"1,93%"
2271,2014-03-21,4074.72,4086.50,4131.33,4039.83,0,"-0,37%"
2272,2014-03-24,4160.44,4074.72,4185.41,4074.69,0,"2,10%"
2273,2014-03-25,4178.61,4160.55,4210.39,4155.29,0,"0,44%"
2274,2014-03-26,4204.27,4179.25,4248.88,4177.36,0,"0,61%"
2275,2014-03-27,4327.86,4204.04,4337.60,4201.66,0,"2,94%"
2276,2014-03-28,4320.33,4329.44,4361.22,4308.16,0,"-0,17%"
2277,2014-03-31,4412.12,4320.33,4412.12,4320.33,0,"2,12%"
2278,2014-04-01,4421.73,4412.08,4436.95,4369.11,0,"0,22%"
2279,2014-04-02,4541.73,4422.00,4542.17,4414.10,0,"2,71%"
2280,2014-04-03,4507.69,4544.89,4561.77,4474.19,0,"-0,75%"
2281,2014-04-04,4463.66,4507.23,4588.61,4452.99,0,"-0,98%"
2282,2014-04-07,4593.54,4466.74,4596.65,4466.74,0,"2,91%"
2283,2014-04-08,4512.95,4594.04,4719.37,4489.69,0,"-1,75%"
2284,2014-04-09,4476.04,4512.82,4513.16,4429.01,0,"-0,82%"
2285,2014-04-10,4491.64,4475.86,4506.30,4437.08,0,"0,35%"
2286,2014-04-11,4563.76,4486.81,4565.98,4441.04,0,"1,61%"
2287,2014-04-14,4531.46,4563.64,4587.33,4496.45,0,"-0,71%"
2288,2014-04-15,4468.51,4531.63,4531.63,4398.79,0,"-1,39%"
2289,2014-04-16,4529.45,4476.45,4541.87,4461.09,0,"1,36%"
2290,2014-04-17,4617.93,4529.10,4622.85,4487.94,0,"1,95%"
2291,2014-04-22,4646.86,4617.88,4655.45,4565.94,0,"0,63%"
2292,2014-04-23,4618.43,4646.18,4653.13,4605.48,0,"-0,61%"
2293,2014-04-24,4671.55,4618.78,4672.01,4611.78,0,"1,15%"
2294,2014-04-25,4647.68,4669.58,4669.58,4621.04,0,"-0,51%"
2295,2014-04-28,4628.13,4647.68,4647.68,4597.52,0,"-0,42%"
2296,2014-04-29,4704.47,4627.27,4746.59,4627.27,0,"1,65%"
2297,2014-04-30,4690.04,4704.71,4720.58,4648.55,0,"-0,31%"
2298,2014-05-02,4759.80,4689.97,4797.93,4679.84,0,"1,49%"
2299,2014-05-05,4822.16,4759.80,4830.55,4759.80,0,"1,31%"
2300,2014-05-06,4840.95,4822.16,4841.21,4757.23,0,"0,39%"
2301,2014-05-07,4863.80,4842.99,4879.79,4807.17,0,"0,47%"
2302,2014-05-08,4805.21,4864.08,4878.26,4787.02,0,"-1,20%"
2303,2014-05-09,4778.30,4805.21,4821.37,4761.88,0,"-0,56%"
2304,2014-05-12,4834.51,4778.42,4834.93,4778.42,0,"1,18%"
2305,2014-05-13,4813.63,4835.71,4837.70,4793.26,0,"-0,43%"
2306,2014-05-14,4842.72,4814.73,4853.00,4797.35,0,"0,60%"
2307,2014-05-15,4810.79,4839.71,4839.81,4773.50,0,"-0,66%"
2308,2014-05-16,4847.31,4810.82,4862.08,4809.42,0,"0,76%"
2309,2014-05-19,4817.70,4847.62,4852.04,4801.09,0,"-0,61%"
2310,2014-05-20,4747.58,4816.60,4858.71,4736.18,0,"-1,46%"
2311,2014-05-21,4666.62,4747.58,4791.93,4666.62,0,"-1,71%"
2312,2014-05-22,4719.32,4666.38,4720.60,4627.92,0,"1,13%"
2313,2014-05-23,4692.45,4719.32,4729.96,4663.43,0,"-0,57%"
2314,2014-05-26,4696.11,4692.45,4709.15,4672.76,0,"0,08%"
2315,2014-05-27,4661.56,4696.35,4767.52,4645.66,0,"-0,74%"
2316,2014-05-28,4724.55,4661.38,4755.77,4660.26,0,"1,35%"
2317,2014-05-29,4672.49,4726.36,4755.93,4644.95,0,"-1,10%"
2318,2014-05-30,4585.59,4672.21,4672.29,4585.59,0,"-1,86%"
2319,2014-06-02,4609.96,4589.95,4644.54,4589.95,0,"0,53%"
2320,2014-06-03,4657.58,4610.22,4657.58,4593.01,0,"1,03%"
2321,2014-06-04,4631.55,4657.58,4657.58,4609.94,0,"-0,56%"
2322,2014-06-05,4623.01,4631.55,4675.46,4610.39,0,"-0,18%"
2323,2014-06-06,4774.00,4623.42,4781.86,4623.03,0,"3,27%"
2324,2014-06-09,4896.09,4774.07,4917.94,4771.82,0,"2,56%"
2325,2014-06-10,4945.57,4896.09,4945.57,4872.72,0,"1,01%"
2326,2014-06-11,5021.23,4945.60,5032.70,4945.60,0,"1,53%"
2327,2014-06-13,5033.62,5022.39,5039.87,4989.60,0,"0,25%"
2328,2014-06-16,5037.44,5029.86,5037.99,4995.04,0,"0,08%"
2329,2014-06-17,4972.75,5037.44,5037.44,4963.53,0,"-1,28%"
2330,2014-06-18,5034.96,4972.92,5034.99,4904.35,0,"1,25%"
2331,2014-06-20,4979.60,5033.85,5033.88,4966.94,0,"-1,10%"
2332,2014-06-23,4947.24,4980.23,4985.12,4906.78,0,"-0,65%"
2333,2014-06-24,5002.59,4947.24,5031.97,4932.53,0,"1,12%"
2334,2014-06-25,4883.98,5002.59,5002.83,4879.37,0,"-2,37%"
2335,2014-06-26,4881.59,4883.98,4920.83,4870.31,0,"-0,05%"
2336,2014-06-27,4854.81,4881.98,4897.42,4827.17,0,"-0,55%"
2337,2014-06-30,4831.41,4855.03,4869.13,4792.79,0,"-0,48%"
2338,2014-07-01,4852.58,4830.89,4891.55,4824.01,0,"0,44%"
2339,2014-07-02,4778.69,4852.38,4852.93,4761.27,0,"-1,52%"
2340,2014-07-03,4839.62,4778.66,4839.62,4747.28,0,"1,28%"
2341,2014-07-04,4835.30,4841.16,4841.49,4812.54,0,"-0,09%"
2342,2014-07-07,4841.59,4835.30,4841.76,4790.97,0,"0,13%"
2343,2014-07-08,4822.71,4841.56,4851.73,4807.10,0,"-0,39%"
2344,2014-07-10,4958.52,4822.85,4959.12,4822.41,0,"2,82%"
2345,2014-07-11,4971.24,4958.57,4984.51,4934.64,0,"0,26%"
2346,2014-07-14,5065.29,4971.30,5079.29,4971.30,0,"1,89%"
2347,2014-07-15,5074.33,5064.69,5086.44,5042.76,0,"0,18%"
2348,2014-07-16,4980.64,5074.33,5085.14,4963.71,0,"-1,85%"
2349,2014-07-17,4970.50,4978.93,5004.59,4915.05,0,"-0,20%"
2350,2014-07-18,5134.32,4970.50,5187.18,4970.50,0,"3,30%"
2351,2014-07-21,5196.34,5134.20,5212.04,5115.40,0,"1,21%"
2352,2014-07-22,5229.07,5196.77,5240.10,5175.17,0,"0,63%"
2353,2014-07-23,5217.64,5229.05,5229.05,5160.70,0,"-0,22%"
2354,2014-07-24,5281.20,5217.77,5292.13,5211.23,0,"1,22%"
2355,2014-07-25,5264.30,5281.31,5296.38,5239.67,0,"-0,32%"
2356,2014-07-28,5236.94,5264.35,5277.32,5206.17,0,"-0,52%"
2357,2014-07-29,5199.06,5235.06,5296.34,5193.05,0,"-0,72%"
2358,2014-07-30,5152.87,5199.28,5226.93,5149.63,0,"-0,89%"
2359,2014-07-31,5063.83,5152.80,5152.80,5027.28,0,"-1,73%"
2360,2014-08-01,5074.13,5063.65,5084.00,5007.14,0,"0,20%"
2361,2014-08-04,5143.23,5075.34,5145.04,5043.13,0,"1,36%"
2362,2014-08-05,5123.11,5141.99,5198.60,5112.17,0,"-0,39%"
2363,2014-08-06,5107.00,5123.13,5153.90,5055.40,0,"-0,31%"
2364,2014-08-07,5063.97,5107.00,5143.07,5042.81,0,"-0,84%"
2365,2014-08-08,5008.51,5063.74,5063.77,4970.47,0,"-1,10%"
2366,2014-08-11,5120.03,5008.39,5120.27,5008.39,0,"2,23%"
2367,2014-08-12,5123.30,5119.98,5150.12,5089.89,0,"0,06%"
2368,2014-08-13,5094.41,5123.06,5185.74,5046.67,0,"-0,56%"
2369,2014-08-14,5175.06,5089.97,5175.06,5086.70,0,"1,58%"
2370,2014-08-15,5259.17,5175.12,5259.17,5175.12,0,"1,63%"
2371,2014-08-18,5309.96,5258.79,5322.29,5258.79,0,"0,97%"
2372,2014-08-19,5416.07,5309.85,5416.07,5293.84,0,"2,00%"
2373,2014-08-20,5395.71,5416.20,5441.31,5350.96,0,"-0,38%"
2374,2014-08-21,5416.85,5395.21,5429.83,5375.55,0,"0,39%"
2375,2014-08-22,5372.18,5417.03,5417.03,5339.68,0,"-0,82%"
2376,2014-08-25,5505.57,5372.28,5505.57,5372.28,0,"2,48%"
2377,2014-08-26,5524.99,5505.75,5542.97,5488.84,0,"0,35%"
2378,2014-08-27,5642.24,5524.99,5658.02,5524.99,0,"2,12%"
2379,2014-08-28,5612.18,5642.37,5651.29,5590.13,0,"-0,53%"
2380,2014-08-29,5743.63,5612.93,5767.39,5612.93,0,"2,34%"
2381,2014-09-01,5759.12,5743.63,5841.99,5743.63,0,"0,27%"
2382,2014-09-02,5848.47,5759.05,5871.23,5724.43,0,"1,55%"
2383,2014-09-03,5842.68,5849.82,5886.75,5767.13,0,"-0,10%"
2384,2014-09-04,5720.89,5841.94,5841.94,5703.75,0,"-2,08%"
2385,2014-09-05,5743.42,5717.34,5753.37,5691.58,0,"0,39%"
2386,2014-09-08,5610.94,5746.87,5827.83,5602.22,0,"-2,31%"
2387,2014-09-09,5552.41,5609.79,5617.31,5504.81,0,"-1,04%"
2388,2014-09-10,5486.45,5551.42,5551.42,5413.69,0,"-1,19%"
2389,2014-09-11,5479.03,5487.72,5534.09,5461.14,0,"-0,14%"
2390,2014-09-12,5326.98,5479.66,5479.77,5308.03,0,"-2,78%"
2391,2014-09-15,5446.51,5327.47,5446.51,5314.96,0,"2,24%"
2392,2014-09-16,5574.85,5445.59,5682.10,5445.24,0,"2,36%"
2393,2014-09-17,5576.51,5574.91,5677.27,5574.25,0,"0,03%"
2394,2014-09-18,5506.23,5575.45,5575.45,5473.13,0,"-1,26%"
2395,2014-09-19,5417.97,5506.71,5508.30,5398.70,0,"-1,60%"
2396,2014-09-22,5325.93,5416.52,5416.52,5247.27,0,"-1,70%"
2397,2014-09-23,5293.58,5325.83,5370.85,5248.62,0,"-0,61%"
2398,2014-09-24,5313.98,5293.34,5337.02,5224.53,0,"0,39%"
2399,2014-09-25,5213.29,5314.00,5315.01,5208.13,0,"-1,89%"
2400,2014-09-26,5343.52,5213.39,5365.08,5202.27,0,"2,50%"
2401,2014-09-29,5072.95,5343.19,5343.19,5007.50,0,"-5,06%"
2402,2014-09-30,4972.47,5072.16,5072.16,4913.94,0,"-1,98%"
2403,2014-10-01,4861.15,4972.37,4972.39,4825.31,0,"-2,24%"
2404,2014-10-02,4925.76,4861.10,4977.89,4821.65,0,"1,33%"
2405,2014-10-03,5002.59,4925.76,5002.59,4916.61,0,"1,56%"
2406,2014-10-06,5288.33,5004.81,5531.45,5004.81,0,"5,71%"
2407,2014-10-07,5316.85,5288.81,5398.19,5285.32,0,"0,54%"
2408,2014-10-08,5270.83,5318.52,5394.00,5194.67,0,"-0,87%"
2409,2014-10-09,5337.16,5275.63,5397.57,5275.63,0,"1,26%"
2410,2014-10-10,5143.68,5336.78,5340.28,5129.19,0,"-3,63%"
2411,2014-10-13,5447.82,5144.07,5511.44,5144.07,0,"5,91%"
2412,2014-10-14,5450.32,5447.82,5526.57,5354.15,0,"0,05%"
2413,2014-10-15,5250.66,5449.94,5450.39,5110.94,0,"-3,66%"
2414,2014-10-16,5083.53,5250.68,5250.68,5042.36,0,"-3,18%"
2415,2014-10-17,5252.09,5084.10,5267.75,5084.10,0,"3,32%"
2416,2014-10-20,5108.15,5252.16,5252.16,5107.38,0,"-2,74%"
2417,2014-10-21,4888.26,5107.98,5107.98,4831.84,0,"-4,30%"
2418,2014-10-22,4871.03,4888.56,4964.45,4841.33,0,"-0,35%"
2419,2014-10-23,4671.81,4868.35,4868.35,4668.84,0,"-4,09%"
2420,2014-10-24,4769.40,4673.54,4898.59,4666.79,0,"2,09%"
2421,2014-10-27,4692.65,4768.46,4768.46,4435.10,0,"-1,61%"
2422,2014-10-28,4912.69,4681.91,4912.69,4681.91,0,"4,69%"
2423,2014-10-29,4775.56,4913.69,4946.79,4775.56,0,"-2,79%"
2424,2014-10-30,5017.39,4775.56,5045.87,4775.56,0,"5,06%"
2425,2014-10-31,5159.59,5017.79,5159.78,5001.52,0,"2,83%"
2426,2014-11-03,5099.23,5159.47,5159.47,5010.93,0,"-1,17%"
2427,2014-11-04,5194.53,5099.72,5194.53,5087.89,0,"1,87%"
2428,2014-11-05,5086.51,5191.38,5192.28,5083.34,0,"-2,08%"
2429,2014-11-06,4934.65,5086.51,5086.51,4932.51,0,"-2,99%"
2430,2014-11-07,4993.21,4934.65,5014.31,4898.40,0,"1,19%"
2431,2014-11-10,4967.04,5005.08,5084.47,4966.97,0,"-0,52%"
2432,2014-11-11,4963.84,4964.47,5004.77,4921.58,0,"-0,06%"
2433,2014-11-12,5017.84,4963.51,5084.73,4941.87,0,"1,09%"
