,Unnamed: 0,Date,Close,Open,High,Low,Volume,Var%,Var
2068,2068,2013-05-28,4386.69,4360.67,4423.24,4360.67,0,"0,60%",0.0060177273117005825
2069,2069,2013-05-29,4284.63,4386.07,4386.17,4274.96,0,"-2,33%",-0.023265833035111427
2070,2070,2013-05-31,4305.28,4284.86,4305.28,4223.45,0,"0,48%",0.004819552879780531
2071,2071,2013-06-03,4268.27,4305.3,4305.3,4238.4,0,"-0,86%",-0.008596421219408512
2072,2072,2013-06-04,4260.08,4268.45,4277.15,4219.48,0,"-0,19%",-0.001918810186907649
2073,2073,2013-06-05,4150.73,4259.68,4270.78,4143.07,0,"-2,57%",-0.02566853165626526
2074,2074,2013-06-06,4161.32,4151.64,4170.79,4110.86,0,"0,26%",0.002551358425989747
2075,2075,2013-06-07,4102.68,4160.72,4161.46,4076.18,0,"-1,41%",-0.014091682620346546
2076,2076,2013-06-10,4099.87,4102.77,4133.06,4066.5,0,"-0,07%",-0.0006849181372672319
2077,2077,2013-06-11,3974.84,4098.73,4098.73,3974.84,0,"-3,05%",-0.030496088787913322
2078,2078,2013-06-12,3951.13,3975.93,4016.89,3922.19,0,"-0,60%",-0.005965020041912794
2079,2079,2013-06-13,3975.51,3972.14,3987.54,3938.65,0,"0,62%",0.006170386914163828
2080,2080,2013-06-14,3920.67,3976.28,4005.43,3920.67,0,"-1,38%",-0.013794456608593464
2081,2081,2013-06-17,3939.67,3920.57,3984.04,3920.57,0,"0,48%",0.004846110474318266
2082,2082,2013-06-18,3933.09,3939.6,3940.41,3887.91,0,"-0,17%",-0.0016701905988156796
2083,2083,2013-06-19,3831.1,3933.09,3945.31,3802.01,0,"-2,59%",-0.025931265205144882
2084,2084,2013-06-20,3799.7,3831.1,3831.1,3667.46,0,"-0,82%",-0.008196079172194004
2085,2085,2013-06-21,3758.12,3799.42,3807.31,3726.49,0,"-1,09%",-0.010942969471216202
2086,2086,2013-06-24,3688.05,3751.76,3751.76,3641.66,0,"-1,86%",-0.01864496059715748
2087,2087,2013-06-25,3709.05,3690.13,3732.95,3675.6,0,"0,57%",0.005694066174328327
2088,2088,2013-06-26,3735.3,3713.26,3801.49,3713.26,0,"0,71%",0.0070772841572761536
2089,2089,2013-06-27,3796.8,3735.37,3828.22,3735.37,0,"1,65%",0.016464540734887123
2090,2090,2013-06-28,3850.32,3796.8,3855.83,3769.85,0,"1,41%",0.014096081256866455
2091,2091,2013-07-01,3869.63,3851.19,3877.74,3817.92,0,"0,50%",0.005015167407691479
2092,2092,2013-07-02,3701.41,3869.11,3869.19,3659.81,0,"-4,35%",-0.04347185790538788
2093,2093,2013-07-03,3662.61,3700.82,3714.66,3641.25,0,"-1,05%",-0.010482491925358772
2094,2094,2013-07-04,3687.24,3662.64,3734.72,3662.64,0,"0,67%",0.0067247129045426846
2095,2095,2013-07-05,3635.4,3686.92,3686.92,3555.62,0,"-1,41%",-0.014059296809136868
2096,2096,2013-07-08,3633.51,3634.96,3681.68,3587.02,0,"-0,05%",-0.0005198877770453691
2097,2097,2013-07-10,3655.1,3634.96,3685.05,3632.42,0,"0,59%",0.0059419129975140095
2098,2098,2013-07-11,3761.73,3655.23,3763.08,3655.23,0,"2,92%",0.02917293645441532
2099,2099,2013-07-12,3724.51,3760.88,3765.86,3704.14,0,"-0,99%",-0.009894384071230888
2100,2100,2013-07-15,3797.98,3724.33,3802.74,3723.44,0,"1,97%",0.019726084545254707
2101,2101,2013-07-16,3803.46,3798.11,3837.36,3765.98,0,"0,14%",0.0014428722206503153
2102,2102,2013-07-17,3839.57,3804.28,3844.85,3800.72,0,"0,95%",0.009493987075984478
2103,2103,2013-07-18,3839.25,3838.0,3871.31,3807.84,0,"-0,01%",-8.334266749443486e-05
2104,2104,2013-07-19,3802.42,3839.25,3839.65,3778.36,0,"-0,96%",-0.009593019261956215
2105,2105,2013-07-22,3883.16,3803.52,3915.37,3788.85,0,"2,12%",0.021233845502138138
2106,2106,2013-07-23,3922.82,3886.33,3947.96,3886.33,0,"1,02%",0.010213331319391727
2107,2107,2013-07-24,3890.37,3920.26,3928.2,3854.73,0,"-0,83%",-0.008272110484540462
2108,2108,2013-07-25,3894.89,3889.43,3911.45,3866.07,0,"0,12%",0.0011618431890383363
2109,2109,2013-07-26,3889.79,3894.89,3902.24,3823.8,0,"-0,13%",-0.0013094079913571477
2110,2110,2013-07-29,3868.94,3889.79,3897.77,3845.2,0,"-0,54%",-0.005360186565667391
2111,2111,2013-07-30,3871.29,3872.59,3950.34,3871.29,0,"0,06%",0.0006074014818295836
2112,2112,2013-07-31,3862.18,3870.71,3902.9,3851.59,0,"-0,24%",-0.0023532207123935223
2113,2113,2013-08-01,3947.77,3863.8,3957.75,3863.8,0,"2,22%",0.022161059081554413
2114,2114,2013-08-02,3912.97,3950.2,3972.03,3908.61,0,"-0,88%",-0.008815103210508823
2115,2115,2013-08-05,3855.36,3913.67,3922.73,3842.24,0,"-1,47%",-0.014722832478582859
2116,2116,2013-08-06,3761.45,3855.63,3860.76,3757.87,0,"-2,44%",-0.024358296766877174
2117,2117,2013-08-07,3755.45,3761.13,3768.33,3729.86,0,"-0,16%",-0.0015951294917613268
2118,2118,2013-08-08,3864.92,3753.69,3866.19,3753.21,0,"2,91%",0.02914963662624359
2119,2119,2013-08-09,3882.57,3865.04,3898.25,3828.74,0,"0,46%",0.004566717892885208
2120,2120,2013-08-12,3944.57,3883.08,3992.1,3882.64,0,"1,60%",0.01596880331635475
2121,2121,2013-08-13,3978.6,3944.93,3988.16,3924.52,0,"0,86%",0.008627049624919891
2122,2122,2013-08-14,3939.76,3978.04,3984.55,3925.16,0,"-0,98%",-0.009762227535247803
2123,2123,2013-08-15,3901.18,3940.2,3940.2,3851.54,0,"-0,98%",-0.009792475029826164
2124,2124,2013-08-16,3886.91,3901.18,3902.04,3846.54,0,"-0,37%",-0.003657867666333914
2125,2125,2013-08-19,3835.27,3886.76,3886.99,3829.72,0,"-1,33%",-0.013285617344081402
2126,2126,2013-08-20,3805.15,3835.27,3869.23,3797.13,0,"-0,79%",-0.007853423245251179
2127,2127,2013-08-21,3789.27,3804.34,3832.81,3768.19,0,"-0,42%",-0.004173291381448507
2128,2128,2013-08-22,3809.19,3789.93,3840.94,3787.45,0,"0,53%",0.005256949458271265
2129,2129,2013-08-23,3920.29,3810.36,3921.68,3810.36,0,"2,92%",0.02916630543768406
2130,2130,2013-08-26,3863.33,3918.53,3920.43,3863.33,0,"-1,45%",-0.014529537409543991
2131,2131,2013-08-27,3774.2,3863.19,3863.19,3766.29,0,"-2,31%",-0.023070771247148514
2132,2132,2013-08-28,3780.56,3774.04,3801.56,3746.22,0,"0,17%",0.0016851252876222134
2133,2133,2013-08-29,3824.08,3780.56,3863.8,3780.56,0,"1,15%",0.011511522345244884
2134,2134,2013-08-30,3889.0,3823.86,3888.17,3822.59,0,"1,70%",0.016976632177829742
2135,2135,2013-09-02,3925.74,3889.18,3987.72,3889.18,0,"0,94%",0.009447158314287663
2136,2136,2013-09-03,3882.32,3926.23,3951.34,3877.84,0,"-1,11%",-0.011060334742069244
2137,2137,2013-09-04,3899.9,3882.8,3909.39,3859.43,0,"0,45%",0.004528220277279615
2138,2138,2013-09-05,3939.92,3901.17,3941.21,3880.55,0,"1,03%",0.01026180200278759
2139,2139,2013-09-06,4004.33,3939.92,4022.97,3939.92,0,"1,63%",0.01634804718196392
2140,2140,2013-09-09,4095.9,4004.23,4104.8,4004.23,0,"2,29%",0.02286774478852749
2141,2141,2013-09-10,4109.97,4094.56,4145.68,4086.35,0,"0,34%",0.003435142571106553
2142,2142,2013-09-11,4115.44,4109.97,4122.17,4084.9,0,"0,13%",0.0013309099012985826
2143,2143,2013-09-12,4074.8,4113.42,4122.83,4042.66,0,"-0,99%",-0.009875006973743439
2144,2144,2013-09-13,4120.72,4076.01,4122.31,4040.49,0,"1,13%",0.011269264854490757
2145,2145,2013-09-16,4135.85,4121.92,4164.26,4112.95,0,"0,37%",0.0036716884933412075
2146,2146,2013-09-17,4182.02,4135.85,4182.02,4127.4,0,"1,12%",0.011163364164531231
2147,2147,2013-09-18,4294.49,4179.61,4315.31,4165.14,0,"2,69%",0.026893701404333115
2148,2148,2013-09-19,4279.94,4294.49,4297.07,4226.89,0,"-0,34%",-0.0033880623523145914
2149,2149,2013-09-20,4182.73,4280.66,4280.66,4182.37,0,"-2,27%",-0.022712934762239456
2150,2150,2013-09-23,4239.13,4184.89,4247.36,4184.89,0,"1,35%",0.013484016060829163
2151,2151,2013-09-24,4219.91,4239.49,4249.54,4202.95,0,"-0,45%",-0.0045339493080973625
2152,2152,2013-09-25,4222.66,4219.6,4228.56,4182.0,0,"0,07%",0.0006516726571135223
2153,2153,2013-09-26,4217.12,4222.66,4235.63,4193.11,0,"-0,13%",-0.001311969244852662
2154,2154,2013-09-27,4319.3,4219.13,4335.35,4214.39,0,"2,42%",0.024229805916547775
2155,2155,2013-09-30,4213.61,4318.98,4318.98,4212.34,0,"-2,45%",-0.024469243362545967
2156,2156,2013-10-01,4275.25,4213.51,4276.08,4183.58,0,"1,46%",0.014628786593675613
2157,2157,2013-10-02,4264.89,4274.94,4282.95,4250.56,0,"-0,24%",-0.0024232501164078712
2158,2158,2013-10-03,4257.67,4263.37,4280.34,4221.93,0,"-0,17%",-0.0016928924014791846
2159,2159,2013-10-04,4273.54,4257.6,4294.79,4236.75,0,"0,37%",0.0037273908965289593
2160,2160,2013-10-07,4284.98,4273.29,4292.34,4247.0,0,"0,27%",0.0026769377291202545
2161,2161,2013-10-08,4261.07,4284.98,4288.92,4222.24,0,"-0,56%",-0.005579955875873566
2162,2162,2013-10-09,4306.23,4263.07,4321.46,4262.69,0,"1,06%",0.010598276741802692
2163,2163,2013-10-10,4337.24,4307.19,4339.93,4289.38,0,"0,72%",0.007201194763183594
2164,2164,2013-10-11,4335.35,4337.24,4350.94,4310.56,0,"-0,04%",-0.0004357610014267266
2165,2165,2013-10-14,4383.37,4332.09,4397.38,4307.69,0,"1,11%",0.011076383292675018
2166,2166,2013-10-15,4388.1,4383.37,4395.64,4358.61,0,"0,11%",0.001079078414477408
2167,2167,2013-10-16,4433.33,4388.01,4474.34,4388.01,0,"1,03%",0.010307421907782555
2168,2168,2013-10-17,4451.28,4432.97,4464.47,4413.58,0,"0,40%",0.004048875067383051
2169,2169,2013-10-18,4507.25,4451.21,4507.38,4451.1,0,"1,26%",0.012573910877108574
2170,2170,2013-10-21,4472.15,4507.31,4508.08,4458.62,0,"-0,78%",-0.007787453476339579
2171,2171,2013-10-22,4496.52,4473.76,4503.41,4453.03,0,"0,54%",0.005449280608445406
2172,2172,2013-10-23,4445.52,4493.7,4494.48,4445.52,0,"-1,13%",-0.011342104524374008
2173,2173,2013-10-24,4431.7,4447.67,4459.97,4398.47,0,"-0,31%",-0.0031087477691471577
2174,2174,2013-10-25,4423.47,4431.44,4452.6,4414.21,0,"-0,19%",-0.0018570751417428255
2175,2175,2013-10-28,4450.31,4423.42,4457.13,4421.16,0,"0,61%",0.0060676345601677895
2176,2176,2013-10-29,4530.17,4450.31,4530.17,4450.31,0,"1,79%",0.0179448164999485
2177,2177,2013-10-30,4528.34,4530.75,4543.24,4504.05,0,"-0,04%",-0.0004039583436679095
2178,2178,2013-10-31,4544.0,4527.18,4546.41,4489.09,0,"0,35%",0.0034582209773361683
2179,2179,2013-11-01,4516.08,4543.98,4561.46,4500.22,0,"-0,61%",-0.006144366227090359
2180,2180,2013-11-04,4555.61,4516.08,4569.0,4507.77,0,"0,88%",0.008753166534006596
2181,2181,2013-11-05,4483.72,4555.71,4557.29,4473.73,0,"-1,58%",-0.01578054390847683
2182,2182,2013-11-06,4434.65,4483.59,4484.42,4400.53,0,"-1,09%",-0.010944037698209286
2183,2183,2013-11-07,4400.73,4434.75,4471.84,4388.72,0,"-0,76%",-0.00764885637909174
2184,2184,2013-11-08,4303.03,4400.73,4400.89,4278.94,0,"-2,22%",-0.02220086194574833
2185,2185,2013-11-11,4308.23,4303.24,4318.64,4289.8,0,"0,12%",0.0012084507616236806
2186,2186,2013-11-12,4257.16,4308.23,4342.74,4236.89,0,"-1,19%",-0.011854056268930435
2187,2187,2013-11-13,4307.97,4257.16,4326.6,4236.42,0,"1,19%",0.011935186572372913
2188,2188,2013-11-14,4389.61,4308.81,4402.43,4308.81,0,"1,90%",0.018950920552015305
2189,2189,2013-11-18,4419.49,4389.83,4437.54,4389.25,0,"0,68%",0.006806982681155205
2190,2190,2013-11-19,4309.49,4419.59,4419.59,4287.47,0,"-2,49%",-0.02488975040614605
2191,2191,2013-11-21,4278.0,4309.41,4309.41,4258.05,0,"-0,73%",-0.007307128980755806
2192,2192,2013-11-22,4245.96,4278.0,4286.15,4182.6,0,"-0,75%",-0.007489481009542942
2193,2193,2013-11-25,4197.76,4246.87,4271.47,4159.22,0,"-1,14%",-0.011351967230439186
2194,2194,2013-11-26,4222.63,4198.21,4286.28,4173.03,0,"0,59%",0.005924588534981012
2195,2195,2013-11-27,4286.67,4222.71,4298.37,4222.71,0,"1,52%",0.015165903605520725
2196,2196,2013-11-28,4283.19,4286.93,4325.67,4255.53,0,"-0,08%",-0.0008118189871311188
2197,2197,2013-11-29,4323.47,4283.19,4323.47,4274.47,0,"0,94%",0.009404205717146397
2198,2198,2013-12-02,4240.6,4323.07,4326.64,4237.49,0,"-1,92%",-0.019167473539710045
2199,2199,2013-12-03,4148.83,4240.46,4240.46,4139.72,0,"-2,16%",-0.021640805527567863
2200,2200,2013-12-04,4105.82,4151.74,4182.91,4105.82,0,"-1,04%",-0.010366777889430523
2201,2201,2013-12-05,4092.14,4107.95,4139.41,4078.14,0,"-0,33%",-0.003331855870783329
2202,2202,2013-12-06,4126.72,4091.99,4161.42,4091.99,0,"0,85%",0.008450346067547798
2203,2203,2013-12-09,4129.45,4126.81,4152.42,4119.21,0,"0,07%",0.0006615423480980098
2204,2204,2013-12-10,4097.58,4129.55,4134.2,4097.58,0,"-0,77%",-0.007717734668403864
2205,2205,2013-12-11,4008.49,4096.84,4097.34,4007.12,0,"-2,17%",-0.02174210175871849
2206,2206,2013-12-12,4046.08,4011.33,4046.41,3991.54,0,"0,94%",0.009377595968544483
2207,2207,2013-12-13,4052.45,4046.85,4085.92,4043.97,0,"0,16%",0.0015743633266538382
2208,2208,2013-12-16,4057.14,4053.1,4102.63,4051.5,0,"0,12%",0.0011573245283216238
2209,2209,2013-12-17,4060.33,4057.14,4080.34,4048.58,0,"0,08%",0.0007862681522965431
2210,2210,2013-12-18,4071.44,4060.58,4105.4,4060.58,0,"0,27%",0.0027362308464944363
2211,2211,2013-12-19,4129.96,4071.52,4135.66,4069.48,0,"1,44%",0.01437329314649105
2212,2212,2013-12-20,4097.92,4130.66,4130.66,4089.14,0,"-0,78%",-0.007757944520562887
2213,2213,2013-12-23,4108.41,4097.74,4135.8,4097.74,0,"0,26%",0.002559835324063897
2214,2214,2013-12-26,4111.89,4111.01,4131.11,4109.68,0,"0,08%",0.0008470430038869381
2215,2215,2013-12-27,4114.26,4112.6,4140.89,4109.48,0,"0,06%",0.0005763772642239928
2216,2216,2013-12-30,4132.34,4114.48,4167.01,4114.48,0,"0,44%",0.004394472111016512
2217,2217,2014-01-02,4095.57,4133.26,4148.24,4094.37,0,"-0,89%",-0.008898106403648853
2218,2218,2014-01-03,4084.03,4095.9,4111.07,4069.76,0,"-0,28%",-0.0028176784981042147
2219,2219,2014-01-06,4083.79,4083.67,4098.52,4061.94,0,"-0,01%",-5.87654831178952e-05
2220,2220,2014-01-07,4052.9,4083.95,4126.84,4052.9,0,"-0,76%",-0.007564052008092403
2221,2221,2014-01-08,4074.54,4053.14,4090.93,4053.14,0,"0,53%",0.005339386407285929
2222,2222,2014-01-09,3967.66,4073.9,4073.9,3964.21,0,"-2,62%",-0.026231182739138603
2223,2223,2014-01-10,3995.8,3967.37,4029.15,3954.75,0,"0,71%",0.007092341780662537
2224,2224,2014-01-13,3982.2,3995.8,4018.83,3973.16,0,"-0,34%",-0.003403573762625456
2225,2225,2014-01-14,4028.16,3982.36,4029.18,3966.27,0,"1,15%",0.01154135912656784
2226,2226,2014-01-15,4040.99,4034.42,4051.86,4028.98,0,"0,32%",0.003185077104717493
2227,2227,2014-01-16,4001.09,4040.9,4059.3,3989.68,0,"-0,99%",-0.009873817674815655
2228,2228,2014-01-17,3948.21,4003.5,4012.11,3946.08,0,"-1,32%",-0.013216398656368256
2229,2229,2014-01-20,3926.68,3947.98,3959.18,3919.94,0,"-0,55%",-0.00545310415327549
2230,2230,2014-01-21,3933.89,3926.72,3972.62,3919.94,0,"0,18%",0.0018361567053943872
2231,2231,2014-01-22,3961.54,3933.98,3982.88,3933.98,0,"0,70%",0.007028666324913502
2232,2232,2014-01-23,3875.56,3959.96,3992.67,3875.56,0,"-2,17%",-0.021703680977225304
2233,2233,2014-01-24,3822.21,3876.77,3883.85,3800.73,0,"-1,38%",-0.01376575231552124
2234,2234,2014-01-27,3846.81,3822.7,3871.09,3815.71,0,"0,64%",0.006436067167669535
2235,2235,2014-01-28,3848.18,3847.1,3912.71,3847.1,0,"0,04%",0.0003561392368283123
2236,2236,2014-01-29,3777.58,3848.32,3848.32,3769.31,0,"-1,83%",-0.018346335738897324
2237,2237,2014-01-30,3761.54,3777.87,3811.6,3746.67,0,"-0,42%",-0.004246104508638382
2238,2238,2014-01-31,3824.38,3761.54,3828.62,3723.6,0,"1,67%",0.016705922782421112
2239,2239,2014-02-03,3726.06,3820.59,3820.59,3710.44,0,"-2,57%",-0.025708742439746857
2240,2240,2014-02-04,3834.89,3726.06,3862.77,3726.06,0,"2,92%",0.02920779585838318
2241,2241,2014-02-05,3824.78,3833.68,3851.28,3778.59,0,"-0,26%",-0.0026363206561654806
2242,2242,2014-02-06,3929.27,3852.44,3940.15,3824.78,0,"2,73%",0.02731921896338463
2243,2243,2014-02-07,3936.72,3929.27,3956.38,3886.66,0,"0,19%",0.0018960265442728996
2244,2244,2014-02-10,3929.15,3934.96,3942.51,3892.66,0,"-0,19%",-0.0019229205790907145
2245,2245,2014-02-11,3978.32,3929.31,3983.25,3918.11,0,"1,25%",0.012514157220721245
2246,2246,2014-02-12,3942.88,3978.15,3991.68,3930.66,0,"-0,89%",-0.008908282965421677
2247,2247,2014-02-13,3901.45,3942.93,3943.17,3853.65,0,"-1,05%",-0.010507548227906227
2248,2248,2014-02-14,3934.52,3903.01,3940.46,3887.45,0,"0,85%",0.008476335555315018
2249,2249,2014-02-17,3901.99,3933.11,3953.98,3901.45,0,"-0,83%",-0.008267845027148724
2250,2250,2014-02-18,3872.64,3902.31,3940.03,3872.64,0,"-0,75%",-0.0075218030251562595
2251,2251,2014-02-19,3922.68,3871.94,3922.68,3820.04,0,"1,29%",0.012921418063342571
2252,2252,2014-02-20,3919.17,3920.54,3960.75,3883.64,0,"-0,09%",-0.000894796394277364
2253,2253,2014-02-21,3947.09,3918.59,3962.28,3907.05,0,"0,71%",0.007123957388103008
2254,2254,2014-02-24,3961.89,3945.92,3975.91,3928.07,0,"0,37%",0.003749597817659378
2255,2255,2014-02-25,3920.25,3959.76,3959.76,3905.38,0,"-1,05%",-0.010510135442018509
2256,2256,2014-02-26,3896.46,3918.72,3927.09,3879.09,0,"-0,61%",-0.006068490445613861
2257,2257,2014-02-27,3983.7,3898.01,3991.39,3898.01,0,"2,24%",0.022389553487300873
2258,2258,2014-02-28,3970.86,3985.27,4017.93,3937.09,0,"-0,32%",-0.0032231342047452927
2259,2259,2014-03-05,3946.54,3970.95,3976.49,3918.01,0,"-0,61%",-0.006124617997556925
2260,2260,2014-03-06,4019.66,3946.61,4024.33,3926.98,0,"1,85%",0.018527621403336525
2261,2261,2014-03-07,3970.88,4017.75,4035.87,3953.91,0,"-1,21%",-0.012135354802012444
2262,2262,2014-03-10,3926.0,3970.83,3970.83,3891.32,0,"-1,13%",-0.011302280239760876
2263,2263,2014-03-11,3940.25,3926.33,3970.38,3913.11,0,"0,36%",0.003629648592323065
2264,2264,2014-03-12,3924.76,3936.63,3936.63,3897.6,0,"-0,39%",-0.0039312224835157394
2265,2265,2014-03-13,3883.51,3924.66,3945.59,3865.5,0,"-1,05%",-0.010510196909308434
2266,2266,2014-03-14,3828.15,3883.69,3895.03,3818.16,0,"-1,43%",-0.014255145564675331
2267,2267,2014-03-17,3880.42,3829.07,3886.32,3829.07,0,"1,37%",0.013654114678502083
2268,2268,2014-03-18,3959.54,3880.39,3965.8,3869.38,0,"2,04%",0.02038954570889473
2269,2269,2014-03-19,4012.6,3960.7,4025.11,3947.77,0,"1,34%",0.01340054627507925
2270,2270,2014-03-20,4089.92,4012.3,4110.28,3975.67,0,"1,93%",0.019269302487373352
2271,2271,2014-03-21,4074.72,4086.5,4131.33,4039.83,0,"-0,37%",-0.003716454142704606
2272,2272,2014-03-24,4160.44,4074.72,4185.41,4074.69,0,"2,10%",0.02103702910244465
2273,2273,2014-03-25,4178.61,4160.55,4210.39,4155.29,0,"0,44%",0.004367326386272907
2274,2274,2014-03-26,4204.27,4179.25,4248.88,4177.36,0,"0,61%",0.0061407978646457195
2275,2275,2014-03-27,4327.86,4204.04,4337.6,4201.66,0,"2,94%",0.029396304860711098
2276,2276,2014-03-28,4320.33,4329.44,4361.22,4308.16,0,"-0,17%",-0.0017398899653926492
2277,2277,2014-03-31,4412.12,4320.33,4412.12,4320.33,0,"2,12%",0.021246062591671944
2278,2278,2014-04-01,4421.73,4412.08,4436.95,4369.11,0,"0,22%",0.002178091323003173
2279,2279,2014-04-02,4541.73,4422.0,4542.17,4414.1,0,"2,71%",0.02713869884610176
2280,2280,2014-04-03,4507.69,4544.89,4561.77,4474.19,0,"-0,75%",-0.007494941353797913
2281,2281,2014-04-04,4463.66,4507.23,4588.61,4452.99,0,"-0,98%",-0.009767752140760422
2282,2282,2014-04-07,4593.54,4466.74,4596.65,4466.74,0,"2,91%",0.029097197577357292
2283,2283,2014-04-08,4512.95,4594.04,4719.37,4489.69,0,"-1,75%",-0.017544202506542206
2284,2284,2014-04-09,4476.04,4512.82,4513.16,4429.01,0,"-0,82%",-0.008178685791790485
2285,2285,2014-04-10,4491.64,4475.86,4506.3,4437.08,0,"0,35%",0.003485223511233926
2286,2286,2014-04-11,4563.76,4486.81,4565.98,4441.04,0,"1,61%",0.016056496649980545
2287,2287,2014-04-14,4531.46,4563.64,4587.33,4496.45,0,"-0,71%",-0.0070774974301457405
2288,2288,2014-04-15,4468.51,4531.63,4531.63,4398.79,0,"-1,39%",-0.01389176957309246
2289,2289,2014-04-16,4529.45,4476.45,4541.87,4461.09,0,"1,36%",0.013637655414640903
2290,2290,2014-04-17,4617.93,4529.1,4622.85,4487.94,0,"1,95%",0.019534381106495857
2291,2291,2014-04-22,4646.86,4617.88,4655.45,4565.94,0,"0,63%",0.006264711730182171
2292,2292,2014-04-23,4618.43,4646.18,4653.13,4605.48,0,"-0,61%",-0.006118109915405512
2293,2293,2014-04-24,4671.55,4618.78,4672.01,4611.78,0,"1,15%",0.011501744389533997
2294,2294,2014-04-25,4647.68,4669.58,4669.58,4621.04,0,"-0,51%",-0.00510965334251523
2295,2295,2014-04-28,4628.13,4647.68,4647.68,4597.52,0,"-0,42%",-0.004206399898976088
2296,2296,2014-04-29,4704.47,4627.27,4746.59,4627.27,0,"1,65%",0.016494782641530037
2297,2297,2014-04-30,4690.04,4704.71,4720.58,4648.55,0,"-0,31%",-0.0030672955326735973
2298,2298,2014-05-02,4759.8,4689.97,4797.93,4679.84,0,"1,49%",0.014874073676764965
2299,2299,2014-05-05,4822.16,4759.8,4830.55,4759.8,0,"1,31%",0.013101390562951565
2300,2300,2014-05-06,4840.95,4822.16,4841.21,4757.23,0,"0,39%",0.0038965940475463867
2301,2301,2014-05-07,4863.8,4842.99,4879.79,4807.17,0,"0,47%",0.0047201476991176605
2302,2302,2014-05-08,4805.21,4864.08,4878.26,4787.02,0,"-1,20%",-0.012046136893332005
2303,2303,2014-05-09,4778.3,4805.21,4821.37,4761.88,0,"-0,56%",-0.0056001716293394566
2304,2304,2014-05-12,4834.51,4778.42,4834.93,4778.42,0,"1,18%",0.011763597838580608
2305,2305,2014-05-13,4813.63,4835.71,4837.7,4793.26,0,"-0,43%",-0.004318948369473219
2306,2306,2014-05-14,4842.72,4814.73,4853.0,4797.35,0,"0,60%",0.006043256260454655
2307,2307,2014-05-15,4810.79,4839.71,4839.81,4773.5,0,"-0,66%",-0.00659340200945735
2308,2308,2014-05-16,4847.31,4810.82,4862.08,4809.42,0,"0,76%",0.007591268979012966
2309,2309,2014-05-19,4817.7,4847.62,4852.04,4801.09,0,"-0,61%",-0.006108542904257774
2310,2310,2014-05-20,4747.58,4816.6,4858.71,4736.18,0,"-1,46%",-0.014554662629961967
2311,2311,2014-05-21,4666.62,4747.58,4791.93,4666.62,0,"-1,71%",-0.017052898183465004
2312,2312,2014-05-22,4719.32,4666.38,4720.6,4627.92,0,"1,13%",0.011292969807982445
2313,2313,2014-05-23,4692.45,4719.32,4729.96,4663.43,0,"-0,57%",-0.005693616811186075
2314,2314,2014-05-26,4696.11,4692.45,4709.15,4672.76,0,"0,08%",0.0007799763698130846
2315,2315,2014-05-27,4661.56,4696.35,4767.52,4645.66,0,"-0,74%",-0.007357153110206127
2316,2316,2014-05-28,4724.55,4661.38,4755.77,4660.26,0,"1,35%",0.013512643985450268
2317,2317,2014-05-29,4672.49,4726.36,4755.93,4644.95,0,"-1,10%",-0.01101903896778822
2318,2318,2014-05-30,4585.59,4672.21,4672.29,4585.59,0,"-1,86%",-0.018598221242427826
2319,2319,2014-06-02,4609.96,4589.95,4644.54,4589.95,0,"0,53%",0.005314474459737539
2320,2320,2014-06-03,4657.58,4610.22,4657.58,4593.01,0,"1,03%",0.010329807177186012
2321,2321,2014-06-04,4631.55,4657.58,4657.58,4609.94,0,"-0,56%",-0.005588739179074764
2322,2322,2014-06-05,4623.01,4631.55,4675.46,4610.39,0,"-0,18%",-0.0018438751576468349
2323,2323,2014-06-06,4774.0,4623.42,4781.86,4623.03,0,"3,27%",0.03266054019331932
2324,2324,2014-06-09,4896.09,4774.07,4917.94,4771.82,0,"2,56%",0.025573942810297012
2325,2325,2014-06-10,4945.57,4896.09,4945.57,4872.72,0,"1,01%",0.010106023401021957
2326,2326,2014-06-11,5021.23,4945.6,5032.7,4945.6,0,"1,53%",0.015298539772629738
2327,2327,2014-06-13,5033.62,5022.39,5039.87,4989.6,0,"0,25%",0.0024675228632986546
2328,2328,2014-06-16,5037.44,5029.86,5037.99,4995.04,0,"0,08%",0.0007588971639052033
2329,2329,2014-06-17,4972.75,5037.44,5037.44,4963.53,0,"-1,28%",-0.012841840274631977
2330,2330,2014-06-18,5034.96,4972.92,5034.99,4904.35,0,"1,25%",0.012510180473327637
2331,2331,2014-06-20,4979.6,5033.85,5033.88,4966.94,0,"-1,10%",-0.01099512167274952
2332,2332,2014-06-23,4947.24,4980.23,4985.12,4906.78,0,"-0,65%",-0.0064985137432813644
2333,2333,2014-06-24,5002.59,4947.24,5031.97,4932.53,0,"1,12%",0.011188056319952011
2334,2334,2014-06-25,4883.98,5002.59,5002.83,4879.37,0,"-2,37%",-0.023709718137979507
2335,2335,2014-06-26,4881.59,4883.98,4920.83,4870.31,0,"-0,05%",-0.0004893550067208707
2336,2336,2014-06-27,4854.81,4881.98,4897.42,4827.17,0,"-0,55%",-0.005485917441546917
2337,2337,2014-06-30,4831.41,4855.03,4869.13,4792.79,0,"-0,48%",-0.004819962196052074
2338,2338,2014-07-01,4852.58,4830.89,4891.55,4824.01,0,"0,44%",0.004381743725389242
2339,2339,2014-07-02,4778.69,4852.38,4852.93,4761.27,0,"-1,52%",-0.01522695180028677
